id,tweet_id,text,screen_name,author_id
150,1512178364538257413,Where does most of the fentanyl originate? It’s made in China and smuggled through Mexico. These countries are engaged in chemical warfare against the United States. https://t.co/B0XZ2OLUfw,CaliforniaRifle,866010904357253120
151,1512178321567666184,"RT @onepillkills: Grieving Mom of '"American Idol'" Semi-Finalist Warns Pare...https://t.co/4HSFvPOVTH",Lexaperplexa,1477713614379356162
152,1512178309563666437,RT @LAPDCARRANZA: Your GND Detectives working hard to keep this poison off our streets!  Thank you to our partners @CHPsouthern K9 Officer…,DoctahKendall,1512163242440892417
153,1512178286750838789,"@Pl_OXY Wtf, what''s going on? Hahahahahah XD",deibi555,2871143290
154,1512178248481968131,"Ach du heilige Scheiße, Fentanyl…  Das ist besorgniserregend. https://t.co/Oqgwrp6Tcq",MiauMiauIbiza,1279873328
155,1512178241125199877,"florida has such a bad fentanyl / over all drug problem &amp; it’s barley being acknowledged by the state or it’s used as a joke. their was a guy who we think od right out the library, &amp; other ppl that were high out of their mind (and not like weed high, like flakka type drugs)",caceeliz,1403588528534130689
156,1512178218597502989,"RT @AbdullahMashat: تحركات Warren Buffett خلال اخر شهر:
•حصة 14.6% في Occidental Petroleum مقابل ~7 مليار دولار $OXY
•استحواذ كامل على شركة…",Trrr212,1225179433365123072
157,1512178195973373955,"RT @HomelandGOP: We’d disagree…and looks like the DEA would too👇

https://t.co/6Pjb5e06rc",guadalupe_gop,1497605439634169867
158,1512178151777992727,"@mfullhack @gloriawilson682 @BillFOXLA @FoxNews Actually, I live near the border in San Diego. I know that they have just hired an additional 300 Border patrol, and are doing a much better job stopping Fentanyl than the previous administration https://t.co/dMQEUrelgR",cherylhart00,741091012328591363
159,1512178150603730955,@ibdgirl76 So in the fentanyl part 2 video the CDC guy talks about the ORRP program but he says their biggest goal is preventing humans from ever being exposed to an opiate in the first place. These guys are living in unicorn land we do NOT have drugs available that can replace opiates.,LaurieEngel58,1479635896328761345
160,1512178118101975048,RT @ChadGilmartinCA: Also Psaki: No need for Title 42 because it’s not like Border Patrol is overwhelmed with thousands of migrants every d…,6ftmommy,2954169932
161,1512178101865914375,DEA Sounds Alarm After Mass Fentanyl Overdose Incidents Spike  https://t.co/5Wrq293zRc,OffThePress1,1420014400744927245
162,1512178064926642179,Get used to it now that the board is open they'll be plenty of fentanyl to go around... https://t.co/ZhhgIJT9Fa,IrishLaura13,586155795
163,1512178057892691994,RT @PattiR57167178: @Brad_of_Kauai @MysterySolvent When she was in Congress she/pharmaceutical Co. came up with a bill preventing DEA from…,Brad_of_Kauai,898121826127273984
164,1512178891150049289,"RT @RNCResearch: .@LeaderMcConnell: Jackson “tilted the scales of justice away” from victims of crime, including of '"fentanyl, to open bord…",TheRightAva88,1403801692085305344
165,1512178799848443908,i fuck around pop a cyclobenzaprine if i can’t get no oxy,PLEASEKILLGEEDI,1383286704744714246
166,1512178793238126593,"This was Kamala Harris’ baby

These Dirty politicians are 100% responsible for the 400% increase in fentanyl poisoning. 100% responsible for abandoned pain patients.

https://t.co/Q9I5UMHeHI",CMerandi,942202693015220224
167,1512179356596011019,"@PlOutsider Tez się nad tym zastanawiałem, ale to już teraz beż znaczenia. Rynki światowe opanowuje nowy substytut, sztucznie manufakturowany w Chinach. Żadnych przypadków ani zbiegów okoliczności. Szukamy w google: fentanyl",GalileoGreatest,907942598794293248
168,1512179349327433730,folks already been tainting it with fentanyl https://t.co/WThokQTCzH,FreedMiles,493776091
169,1512179264170381319,"@WTOV9 Police can stop with the fear mongering that a dusting of fentanyl will kill you... it''s BS.  Do they do it for more funding, justify erosion of civil liberties, gaining sympathy or all of the above?",Juddy_Duval,263470775
170,1512179249389711364,RT @WhereIsMeechie: This Est Gee and 42 Dugg tape bout to hit like a fresh batch of fentanyl,BIGBOSSJMONEYY,1457373997369278472
171,1512179176115109901,RT @TrishaThadani: Thank you @CHCFNews for spotlighting our story “A Disaster in Plain Sight.” Check out the Q&amp;A @stephenlamphoto and I did…,newsdoc,18646561
172,1512179159597940747,"1) Fentanyl leading cause of death for Americans age 18-45. 2) Cartels count their money by weighing it in 18-wheelers. Many Dems &amp; GOP favor open borders. Do you believe they are motivated by worrying about 1), or by sharing in 2)? How naive do they think we are? https://t.co/RhevLjna81",DCStolinsky,1125973639973576705
173,1512179135246143489,"@asupara_compas そゆこもいるいる。ガチで気使わせたくないタイプじゃない？
生理について調べたりーとかは全然いいだろうけど、変に気にかけるのは良くないかもしれんね",amamiya_oxy,1417073445276250112
174,1512179079222599688,"RT @CMerandi: This was Kamala Harris’ baby

These Dirty politicians are 100% responsible for the 400% increase in fentanyl poisoning. 100%…",RuthWitch,1481960524904636416
175,1512179075086909453,"RT @RS_McNeil: We need solutions beyond asking people to use test strips that just tell them whether their fentanyl has fentanyl in it.

We…",sarahblyth,21314153
176,1512178971718610944,"The Least of Us: True Tales of America and Hope in the Time of Fentanyl and Meth Pdf books 
read and get book for free click https://t.co/ZwbqInBrGy https://t.co/V30xyjKeaH",RebeggaO,1493123839903281153
177,1512178936297390110,"@latimes Where''s the fact checking @latimes? 20.5 pounds of *finished* fentanyl pills isn''t even close to the same thing as 20.5 lbs of raw fentanyl powder, which is what their bad math is based on. If they were 0.5g pills containing 400mcg fentanyl each, they''d kill fewer than 4,000 ppl.",TravAlvord,1429261284466323464
178,1512179833761149067,@DrHietanen Nope. Always turns out to be some missing detail but it’s not even really probable https://t.co/RqlZorrjXC,RyanMarino,24252027
179,1512179794275827729,RT @OCSheriffBarnes: The fentanyl crisis highlights the need to strengthen our laws against traffickers.  Please sign our petition to the C…,OCSDLagunaHills,907610211564662785
180,1512179790798901250,@MarshaBlackburn I actually have a friend who did business in Mexico a few years ago and he told me the cartels had actual factories there making meth. I guess they've converted to fentanyl. Larger profit margin.,diamondave13,215289474
181,1512179773916819458,Two men charged after enough fentanyl to kill nearly 5 million people is found in plastic lunch containers https://t.co/uYhFkdz7Jg,DailyMail,380285402
182,1512179745189888041,"State leaders say fentanyl is ‘pouring’ into Colorado.

#OpioidCrisis #EndOverdose

https://t.co/vSPAra89Mx",SandgaardFnd,1074750181734633472
183,1512179708405841923,"RT @DemopJ: '"The Orange County District Attorney’s Office said felony charges have been filed against two California drug dealers who had e…",sherry_bath,863132253068574720
184,1512179622162558976,RT @McNandos: Remember when people would go to the local petrol station to play the Wonderboy arcade game? Now they just go there to buy fe…,HairCommand,1262568764651921414
185,1512179573840035845,"@xxsophiexxo @merakidemoreau Fentanyl isn’t smokable. Anyone who says it’s being used in any weed, ever, is part of, or being used by, an anti-weed propaganda network.

That said, don’t agree with the OP at all. OP kind of seems to be operating under a delusion that Tobacco isn’t intrinsically poisonous.",JRunnerSub5,2428011866
186,1512179542324043779,So many foreign national criminal thugs flowed into USA while Donald screamed about the (fentanyl) border with MX &amp; migrants (mafiya) https://t.co/i5thOWnZC6,z_tarot,1129561710396923904
187,1512179517531594752,@MaxInvestor89 @F71414 @vikpgrover No you have made yourself clear but I am trying to include Vikes post as to the purpose of providing the proper paperwork through finra and the government as he stated,Serge29948835,1204502001079459840
188,1512179509004435461,"RT @MissinginSf: I would like to recognize, publicly, that the linkage center has been housing some of my people in SROs.Congrats?Newsflash…",CraigABrill,1490271072817541121
189,1512172801662275590,@RepMcCaul @HouseGOP @POTUS It does seem odd to be complaining that border security seized a record amount of Fentanyl last year. Trump relied on a porous fence thinking that would limit the entry of dangerous drugs. Biden is winning by relying on manpower and modern technology.,Vinylfan3,1238640817193070592
190,1512172781349314567,Baby the niggas on the street put fentanyl in the weed so we’re screwed https://t.co/TXXLR0iPBR,6F00T,1402729468267991043
191,1512172733593010185,"@ItalEarth Definitely! Oil options today were printing money! 60%++ plus returns on OXY, UNG , and XOM all profits went back to AMC shares today while we are back at half price. We bounce off a key fib level today slow grind back up from here . It''s all about getting higher Lows every week",Will_Homere,2274940934
192,1512172649329405961,DEA Warns Of 'Mass Overdose Events' From Fentanyl In Washington https://t.co/OyfMA90LNO,SpokanePatch,861595760953085956
193,1512172647945232386,fentanyl. https://t.co/lQilwN9Y48,handsomelyrude,120959813
194,1512172580857434116,"Thursday show:

- Brewers-Cubs
- Vikes draft options at CB
- Does GB go D on draft day?
- Tiger in the mix

4:30 -- @ArifHasanNFL 
5:15 -- @dgasper24 

Listen live: https://t.co/1Zyq22saSz",sportslead1055,767582448896970752
195,1512172577489256456,"RT @ORStatePolice: OSP Troopers seized suspected methamphetamine and fentanyl pills in Linn County.

Approximately 47,000 suspected fentany…",kokobyrd,117507629
196,1512172552575143938,That Fentanyl drug bust was one for the books . Because damn . Think of how many lives were saved as a result ….,paythefeex,1401516198794248193
197,1512172520484470784,"RT @loonatheworld: [#진솔 / #JinSoul] 오빛둥! 우리 무대 어땠어요! 
준비한 무대 보여드릴 수 있어서 행복했어요🥺
진짜,,, 모두 모두 감사해요,, 우리 달소도 짱💙

#이달의소녀 #LOONA https://t.co/Hge…",Oxy_gen08,876638913162616834
198,1512172469658005504,"RT @OmarS_V: La Anestesióloga buscando en el expediente, una razón para suspender la Cirugía https://t.co/DjNhfBKfDy",KatysMy_Vicodin,138243431
199,1512172444802449446,Phasmophobiaにv0.6.0.1のアップデート通知が来てたけどVR関連のFixか。 https://t.co/0ArPbgvgrh,oxy_152,1511803317512720384
200,1512172351428960256,It’s a sad day when the DEA sends out notices to local law enforcement to be prepared for mass overdoses. They lost control of the drugs crossing the border. China supplies the chemicals for fentanyl.Biden will do nothing. Tell me again he isn’t compromised!,annie41968,3394191220
201,1512172341530296343,"@rcmoya84 Dirt cheap meth and fentanyl are larger net causes of homelessness than housing inventory or affordability.

And not to hedge, but inventory and affordability are MASSIVE problems that create lots of other issues downstream. Including homelessness.",beardedbarman,23801635
202,1512172341190533120,"Juli Shamash you rock.  The supply is unstoppable and will continue to evolve.  Today it’s fentanyl in fake medicine and contaminated/laced party drugs. Tomorrow, who knows. Our children need ongoing fact based education on the risks and increased mental health supports. https://t.co/uNMkur4H00",jeppdx,21005265
203,1512172325990326272,@merakidemoreau Yes lemme just die of fentanyl while I'm at it. How bout no 🤣,PaceyWilliams,19513038
204,1512172323301851150,RT @timburchett: Another life tragically lost to fentanyl and no response from Congress. https://t.co/dgnIRHLuLS,Bug0ut,1347253755381616640
205,1512172296651345920,"@ccano1971 O''Rourke is for open borders.

https://t.co/p7uTEeiD3K",drivebyag,475456283
206,1512172162676785174,"Witnesses Testify In Trial Of Eric Kay, Accused Of Providing Pitcher Tyler Skaggs With Fentanyl Pills – CBS Dallas / Fort Worth https://t.co/GqrfwP57v3",GradolfTeresa,1479968390575902721
207,1512172158549692424,"@KaysGramma @RandyWilliams09 @RexChapman And OxyContin was marketed as a first line painkiller with low addiction potential and nearly impossible to abuse, when Purdue knew it was both highly addictive and ridiculously easy to abuse.",ejpdunphy,127642047
208,1512172093953417216,"Cartels Selling Fentanyl To Migrants, Locals In Northern Mexico https://t.co/gC7E4FRxzk",JennieSTaer,813745126216441856
209,1512172063854845965,@AshMaosen I'm loving alderbaran from re:zero or  hajime from arifureta. Just cool dudes+ muscles 😳 https://t.co/QU1Qff9zuQ,Oxy_Cheshire,1407453054748835848
210,1512172039687262213,RT @USAO_AK: “Distributing counterfeit Oxycodone pills is a particularly insidious crime because the consumer is misled about how potent or…,KennedyNC910,1430260011276636160
211,1512172018921316360,"@LyinTed1337 with $OXY it’s the most interesting &amp; attractive way to trade this as it’s the most leveraged to oil prices with the most net debt leverage &amp; no hedges &amp; at $100 per barrel oil they make ~$15 billion in FCF, &amp; the lowest prices sustainably can go this year is $120.",LeviathanCapit1,1357462752374177801
212,1512172016664723465,@Chewtoro @copiumwars @BurntMcNuggers @sopian_oxy @jmfelizya,ElsieVicergray,1423870374626963459
213,1512172005683986432,"RT @official_kep1er: 퀸덤2!!! 
오늘 2화도 잘 보셨나요???
Kep1er 화이팅🦹💟💟
⠀⠀
クイーンダム2!!!
今日の2話も見てくださりましたか???
Kep1erファイト🦹💟💟
⠀⠀
#히카루 #HIKARU 
#Kep1er #케플러 h…",Oxy_gen08,876638913162616834
